# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time                 x_1                 y_1                 z_1                 x_2                 y_2                 z_2
  25.7500000    2.6718428702e+01    3.3311521977e+01    3.2000000056e+01    3.7281570031e+01    3.0688477684e+01    3.1999999484e+01
  25.8750000    2.6727499450e+01    3.3318139655e+01    3.2000000067e+01    3.7272499258e+01    3.0681859993e+01    3.1999999503e+01
  26.0000000    2.6736623154e+01    3.3324741643e+01    3.2000000077e+01    3.7263375533e+01    3.0675257995e+01    3.1999999522e+01
  26.1250000    2.6745800120e+01    3.3331327180e+01    3.2000000087e+01    3.7254198545e+01    3.0668672451e+01    3.1999999542e+01
  26.2500000    2.6755029562e+01    3.3337896891e+01    3.2000000100e+01    3.7244969082e+01    3.0662102734e+01    3.1999999563e+01
  26.3750000    2.6764312309e+01    3.3344450223e+01    3.2000000116e+01    3.7235686316e+01    3.0655549396e+01    3.1999999585e+01
  26.5000000    2.6773647511e+01    3.3350987509e+01    3.2000000132e+01    3.7226351099e+01    3.0649012102e+01    3.1999999609e+01
  26.6250000    2.6783035402e+01    3.3357508969e+01    3.2000000148e+01    3.7216963198e+01    3.0642490633e+01    3.1999999637e+01
  26.7500000    2.6792476236e+01    3.3364014154e+01    3.2000000165e+01    3.7207522359e+01    3.0635985437e+01    3.1999999667e+01
  26.8750000    2.6801969695e+01    3.3370503377e+01    3.2000000181e+01    3.7198028894e+01    3.0629496203e+01    3.1999999698e+01
  27.0000000    2.6811516983e+01    3.3376975904e+01    3.2000000196e+01    3.7188481599e+01    3.0623023668e+01    3.1999999730e+01
  27.1250000    2.6821117438e+01    3.3383432315e+01    3.2000000209e+01    3.7178881131e+01    3.0616567251e+01    3.1999999759e+01
  27.2500000    2.6830771544e+01    3.3389872584e+01    3.2000000222e+01    3.7169227006e+01    3.0610126977e+01    3.1999999789e+01
  27.3750000    2.6840479738e+01    3.3396296443e+01    3.2000000234e+01    3.7159518789e+01    3.0603703113e+01    3.1999999821e+01
  27.5000000    2.6850241929e+01    3.3402704033e+01    3.2000000248e+01    3.7149756573e+01    3.0597295521e+01    3.1999999854e+01
  27.6250000    2.6860059405e+01    3.3409094653e+01    3.2000000262e+01    3.7139939069e+01    3.0590904897e+01    3.1999999884e+01
  27.7500000    2.6869931827e+01    3.3415468922e+01    3.2000000273e+01    3.7130066617e+01    3.0584530625e+01    3.1999999913e+01
  27.8750000    2.6879859623e+01    3.3421826588e+01    3.2000000282e+01    3.7120138793e+01    3.0578172957e+01    3.1999999942e+01
  28.0000000    2.6889843548e+01    3.3428167452e+01    3.2000000291e+01    3.7110154839e+01    3.0571832091e+01    3.1999999971e+01
  28.1250000    2.6899883790e+01    3.3434491458e+01    3.2000000302e+01    3.7100114570e+01    3.0565508084e+01    3.1999999997e+01
  28.2500000    2.6909981116e+01    3.3440798118e+01    3.2000000311e+01    3.7090017220e+01    3.0559201427e+01    3.2000000022e+01
  28.3750000    2.6920135769e+01    3.3447087938e+01    3.2000000321e+01    3.7079862542e+01    3.0552911612e+01    3.2000000049e+01
  28.5000000    2.6930348161e+01    3.3453360398e+01    3.2000000333e+01    3.7069650121e+01    3.0546639157e+01    3.2000000080e+01
  28.6250000    2.6940618935e+01    3.3459615280e+01    3.2000000346e+01    3.7059379320e+01    3.0540384281e+01    3.2000000112e+01
  28.7500000    2.6950948692e+01    3.3465852747e+01    3.2000000358e+01    3.7049049543e+01    3.0534146823e+01    3.2000000144e+01
  28.8750000    2.6961337630e+01    3.3472072343e+01    3.2000000370e+01    3.7038660584e+01    3.0527927239e+01    3.2000000175e+01
  29.0000000    2.6971786178e+01    3.3478274290e+01    3.2000000381e+01    3.7028212013e+01    3.0521725302e+01    3.2000000209e+01
  29.1250000    2.6982295368e+01    3.3484457922e+01    3.2000000392e+01    3.7017702794e+01    3.0515541681e+01    3.2000000246e+01
  29.2500000    2.6992865134e+01    3.3490623271e+01    3.2000000402e+01    3.7007132993e+01    3.0509376344e+01    3.2000000285e+01
  29.3750000    2.7003495921e+01    3.3496770519e+01    3.2000000413e+01    3.6996502167e+01    3.0503229109e+01    3.2000000324e+01
  29.5000000    2.7014188655e+01    3.3502898847e+01    3.2000000424e+01    3.6985809391e+01    3.0497100796e+01    3.2000000361e+01
  29.6250000    2.7024943319e+01    3.3509008531e+01    3.2000000437e+01    3.6975054690e+01    3.0490991127e+01    3.2000000396e+01
  29.7500000    2.7035760490e+01    3.3515099312e+01    3.2000000451e+01    3.6964237490e+01    3.0484900360e+01    3.2000000429e+01
  29.8750000    2.7046640690e+01    3.3521170880e+01    3.2000000467e+01    3.6953357269e+01    3.0478828810e+01    3.2000000461e+01
  30.0000000    2.7057584185e+01    3.3527223162e+01    3.2000000483e+01    3.6942413755e+01    3.0472776552e+01    3.2000000496e+01
  30.1250000    2.7068591435e+01    3.3533255676e+01    3.2000000498e+01    3.6931406483e+01    3.0466744069e+01    3.2000000533e+01
  30.2500000    2.7079662779e+01    3.3539268566e+01    3.2000000515e+01    3.6920335117e+01    3.0460731213e+01    3.2000000573e+01
  30.3750000    2.7090798723e+01    3.3545261373e+01    3.2000000532e+01    3.6909199148e+01    3.0454738440e+01    3.2000000613e+01
  30.5000000    2.7101999426e+01    3.3551233789e+01    3.2000000548e+01    3.6897998413e+01    3.0448766054e+01    3.2000000654e+01
  30.6250000    2.7113265131e+01    3.3557186021e+01    3.2000000563e+01    3.6886732671e+01    3.0442813845e+01    3.2000000691e+01
  30.7500000    2.7124596579e+01    3.3563117285e+01    3.2000000575e+01    3.6875401182e+01    3.0436882602e+01    3.2000000729e+01
  30.8750000    2.7135993688e+01    3.3569027648e+01    3.2000000590e+01    3.6864004033e+01    3.0430972258e+01    3.2000000769e+01
  31.0000000    2.7147456656e+01    3.3574917062e+01    3.2000000608e+01    3.6852541026e+01    3.0425082863e+01    3.2000000813e+01
  31.1250000    2.7158986222e+01    3.3580784727e+01    3.2000000627e+01    3.6841011421e+01    3.0419215219e+01    3.2000000859e+01
  31.2500000    2.7170582305e+01    3.3586630982e+01    3.2000000645e+01    3.6829415299e+01    3.0413368995e+01    3.2000000903e+01
  31.3750000    2.7182245197e+01    3.3592455352e+01    3.2000000660e+01    3.6817752371e+01    3.0407544664e+01    3.2000000944e+01
  31.5000000    2.7193975258e+01    3.3598257378e+01    3.2000000675e+01    3.6806022275e+01    3.0401742678e+01    3.2000000985e+01
  31.6250000    2.7205772641e+01    3.3604037361e+01    3.2000000691e+01    3.6794224857e+01    3.0395962733e+01    3.2000001026e+01
  31.7500000    2.7217637780e+01    3.3609794498e+01    3.2000000709e+01    3.6782359682e+01    3.0390205628e+01    3.2000001066e+01
  31.8750000    2.7229570712e+01    3.3615528786e+01    3.2000000725e+01    3.6770426714e+01    3.0384471369e+01    3.2000001105e+01
  32.0000000    2.7241571559e+01    3.3621240205e+01    3.2000000740e+01    3.6758425828e+01    3.0378759980e+01    3.2000001144e+01
  32.1250000    2.7253640899e+01    3.3626927954e+01    3.2000000754e+01    3.6746356447e+01    3.0373072265e+01    3.2000001183e+01
  32.2500000    2.7265778671e+01    3.3632592267e+01    3.2000000768e+01    3.6734218633e+01    3.0367407986e+01    3.2000001221e+01
  32.3750000    2.7277985127e+01    3.3638232705e+01    3.2000000781e+01    3.6722012133e+01    3.0361767581e+01    3.2000001258e+01
  32.5000000    2.7290260428e+01    3.3643848789e+01    3.2000000792e+01    3.6709736787e+01    3.0356151527e+01    3.2000001294e+01
  32.6250000    2.7302604680e+01    3.3649440633e+01    3.2000000802e+01    3.6697392490e+01    3.0350559710e+01    3.2000001329e+01
  32.7500000    2.7315018289e+01    3.3655007639e+01    3.2000000814e+01    3.6684978834e+01    3.0344992728e+01    3.2000001364e+01
  32.8750000    2.7327501242e+01    3.3660549530e+01    3.2000000826e+01    3.6672495832e+01    3.0339450861e+01    3.2000001400e+01
  33.0000000    2.7340053746e+01    3.3666066211e+01    3.2000000837e+01    3.6659943278e+01    3.0333934205e+01    3.2000001438e+01
  33.1250000    2.7352675954e+01    3.3671557159e+01    3.2000000847e+01    3.6647321019e+01    3.0328443290e+01    3.2000001477e+01
  33.2500000    2.7365368205e+01    3.3677021963e+01    3.2000000854e+01    3.6634628718e+01    3.0322978523e+01    3.2000001518e+01
  33.3750000    2.7378130601e+01    3.3682460824e+01    3.2000000859e+01    3.6621866270e+01    3.0317539701e+01    3.2000001554e+01
  33.5000000    2.7390963508e+01    3.3687872838e+01    3.2000000861e+01    3.6609033307e+01    3.0312127727e+01    3.2000001584e+01
  33.6250000    2.7403867054e+01    3.3693257975e+01    3.2000000860e+01    3.6596129708e+01    3.0306742631e+01    3.2000001611e+01
  33.7500000    2.7416841500e+01    3.3698616027e+01    3.2000000860e+01    3.6583155210e+01    3.0301384620e+01    3.2000001640e+01
  33.8750000    2.7429887250e+01    3.3703946282e+01    3.2000000859e+01    3.6570109406e+01    3.0296054405e+01    3.2000001670e+01
  34.0000000    2.7443004635e+01    3.3709248598e+01    3.2000000856e+01    3.6556991968e+01    3.0290752128e+01    3.2000001699e+01
  34.1250000    2.7456194011e+01    3.3714522753e+01    3.2000000853e+01    3.6543802543e+01    3.0285478009e+01    3.2000001724e+01
  34.2500000    2.7469455832e+01    3.3719767888e+01    3.2000000847e+01    3.6530540669e+01    3.0280232912e+01    3.2000001748e+01
  34.3750000    2.7482790394e+01    3.3724983995e+01    3.2000000842e+01    3.6517206049e+01    3.0275016841e+01    3.2000001774e+01
  34.5000000    2.7496198125e+01    3.3730170718e+01    3.2000000835e+01    3.6503798253e+01    3.0269830153e+01    3.2000001802e+01
  34.6250000    2.7509679589e+01    3.3735327284e+01    3.2000000827e+01    3.6490316720e+01    3.0264673618e+01    3.2000001830e+01
  34.7500000    2.7523235290e+01    3.3740453458e+01    3.2000000818e+01    3.6476760953e+01    3.0259547469e+01    3.2000001856e+01
  34.8750000    2.7536865691e+01    3.3745548990e+01    3.2000000806e+01    3.6463130488e+01    3.0254451956e+01    3.2000001879e+01
  35.0000000    2.7550571561e+01    3.3750612879e+01    3.2000000792e+01    3.6449424558e+01    3.0249388085e+01    3.2000001899e+01
  35.1250000    2.7564353304e+01    3.3755645047e+01    3.2000000777e+01    3.6435642755e+01    3.0244355937e+01    3.2000001919e+01
  35.2500000    2.7578211587e+01    3.3760645037e+01    3.2000000761e+01    3.6421784413e+01    3.0239355972e+01    3.2000001939e+01
  35.3750000    2.7592147117e+01    3.3765611962e+01    3.2000000745e+01    3.6407848820e+01    3.0234389073e+01    3.2000001957e+01
  35.5000000    2.7606160517e+01    3.3770545469e+01    3.2000000729e+01    3.6393835356e+01    3.0229455590e+01    3.2000001973e+01
  35.6250000    2.7620252355e+01    3.3775445226e+01    3.2000000710e+01    3.6379743454e+01    3.0224555858e+01    3.2000001987e+01
  35.7500000    2.7634423482e+01    3.3780310306e+01    3.2000000687e+01    3.6365572269e+01    3.0219690807e+01    3.2000001997e+01
  35.8750000    2.7648674642e+01    3.3785140067e+01    3.2000000661e+01    3.6351321055e+01    3.0214861077e+01    3.2000002003e+01
  36.0000000    2.7663006345e+01    3.3789934379e+01    3.2000000633e+01    3.6336989298e+01    3.0210066795e+01    3.2000002009e+01
  36.1250000    2.7677419492e+01    3.3794692232e+01    3.2000000607e+01    3.6322576094e+01    3.0205308969e+01    3.2000002016e+01
  36.2500000    2.7691914822e+01    3.3799412786e+01    3.2000000577e+01    3.6308080701e+01    3.0200588436e+01    3.2000002022e+01
  36.3750000    2.7706492861e+01    3.3804095933e+01    3.2000000543e+01    3.6293502598e+01    3.0195905306e+01    3.2000002026e+01
  36.5000000    2.7721154372e+01    3.3808740787e+01    3.2000000505e+01    3.6278841026e+01    3.0191260475e+01    3.2000002029e+01
  36.6250000    2.7735900142e+01    3.3813346349e+01    3.2000000466e+01    3.6264095195e+01    3.0186654940e+01    3.2000002033e+01
  36.7500000    2.7750730669e+01    3.3817912332e+01    3.2000000431e+01    3.6249264605e+01    3.0182088987e+01    3.2000002037e+01
  36.8750000    2.7765646532e+01    3.3822438084e+01    3.2000000398e+01    3.6234348676e+01    3.0177563265e+01    3.2000002041e+01
  37.0000000    2.7780648513e+01    3.3826922574e+01    3.2000000364e+01    3.6219346627e+01    3.0173078797e+01    3.2000002045e+01
  37.1250000    2.7795737100e+01    3.3831365230e+01    3.2000000328e+01    3.6204257972e+01    3.0168636155e+01    3.2000002046e+01
  37.2500000    2.7810912723e+01    3.3835765592e+01    3.2000000289e+01    3.6189082280e+01    3.0164235802e+01    3.2000002046e+01
  37.3750000    2.7826175907e+01    3.3840122816e+01    3.2000000247e+01    3.6173819025e+01    3.0159878586e+01    3.2000002042e+01
  37.5000000    2.7841527237e+01    3.3844435961e+01    3.2000000199e+01    3.6158467629e+01    3.0155565450e+01    3.2000002034e+01
  37.6250000    2.7856967002e+01    3.3848704642e+01    3.2000000147e+01    3.6143027796e+01    3.0151296781e+01    3.2000002023e+01
  37.7500000    2.7872495377e+01    3.3852928319e+01    3.2000000094e+01    3.6127499352e+01    3.0147073119e+01    3.2000002012e+01
  37.8750000    2.7888112891e+01    3.3857105991e+01    3.2000000042e+01    3.6111881765e+01    3.0142895462e+01    3.2000002000e+01
  38.0000000    2.7903819786e+01    3.3861236968e+01    3.1999999992e+01    3.6096174795e+01    3.0138764497e+01    3.2000001987e+01
  38.1250000    2.7919616150e+01    3.3865320902e+01    3.1999999942e+01    3.6080378355e+01    3.0134680575e+01    3.2000001973e+01
  38.2500000    2.7935502018e+01    3.3869357092e+01    3.1999999889e+01    3.6064492411e+01    3.0130644397e+01    3.2000001959e+01
  38.3750000    2.7951477746e+01    3.3873344611e+01    3.1999999833e+01    3.6048516607e+01    3.0126656889e+01    3.2000001942e+01
  38.5000000    2.7967543295e+01    3.3877282950e+01    3.1999999771e+01    3.6032450981e+01    3.0122718562e+01    3.2000001921e+01
  38.6250000    2.7983698544e+01    3.3881171770e+01    3.1999999704e+01    3.6016295654e+01    3.0118829756e+01    3.2000001898e+01
  38.7500000    2.7999943359e+01    3.3885010369e+01    3.1999999638e+01    3.6000050760e+01    3.0114991167e+01    3.2000001876e+01
  38.8750000    2.8016277889e+01    3.3888797892e+01    3.1999999570e+01    3.5983716147e+01    3.0111203649e+01    3.2000001855e+01
  39.0000000    2.8032701886e+01    3.3892533846e+01    3.1999999500e+01    3.5967292067e+01    3.0107467698e+01    3.2000001830e+01
  39.1250000    2.8049215029e+01    3.3896218013e+01    3.1999999426e+01    3.5950778840e+01    3.0103783532e+01    3.2000001804e+01
  39.2500000    2.8065816980e+01    3.3899849750e+01    3.1999999350e+01    3.5934176805e+01    3.0100151795e+01    3.2000001776e+01
  39.3750000    2.8082507707e+01    3.3903428287e+01    3.1999999275e+01    3.5917485996e+01    3.0096573260e+01    3.2000001747e+01
  39.5000000    2.8099286856e+01    3.3906953046e+01    3.1999999200e+01    3.5900706768e+01    3.0093048504e+01    3.2000001717e+01
  39.6250000    2.8116153938e+01    3.3910423923e+01    3.1999999121e+01    3.5883839609e+01    3.0089577633e+01    3.2000001685e+01
  39.7500000    2.8133108477e+01    3.3913840417e+01    3.1999999036e+01    3.5866884995e+01    3.0086161147e+01    3.2000001650e+01
  39.8750000    2.8150150105e+01    3.3917201860e+01    3.1999998949e+01    3.5849843291e+01    3.0082799715e+01    3.2000001611e+01
  40.0000000    2.8167278526e+01    3.3920507600e+01    3.1999998863e+01    3.5832714792e+01    3.0079493986e+01    3.2000001570e+01
  40.1250000    2.8184493162e+01    3.3923757367e+01    3.1999998779e+01    3.5815500075e+01    3.0076244229e+01    3.2000001528e+01
  40.2500000    2.8201793411e+01    3.3926950997e+01    3.1999998696e+01    3.5798199740e+01    3.0073050608e+01    3.2000001486e+01
  40.3750000    2.8219178660e+01    3.3930087885e+01    3.1999998613e+01    3.5780814402e+01    3.0069913725e+01    3.2000001441e+01
  40.5000000    2.8236648594e+01    3.3933167471e+01    3.1999998527e+01    3.5763344384e+01    3.0066834142e+01    3.2000001392e+01
  40.6250000    2.8254202776e+01    3.3936189203e+01    3.1999998439e+01    3.5745790121e+01    3.0063812415e+01    3.2000001343e+01
  40.7500000    2.8271840611e+01    3.3939152783e+01    3.1999998349e+01    3.5728152208e+01    3.0060848839e+01    3.2000001293e+01
  40.8750000    2.8289561517e+01    3.3942058160e+01    3.1999998259e+01    3.5710431226e+01    3.0057943463e+01    3.2000001242e+01
  41.0000000    2.8307364870e+01    3.3944904692e+01    3.1999998166e+01    3.5692627793e+01    3.0055096927e+01    3.2000001190e+01
  41.1250000    2.8325250221e+01    3.3947691846e+01    3.1999998070e+01    3.5674742360e+01    3.0052309768e+01    3.2000001138e+01
  41.2500000    2.8343217287e+01    3.3950419072e+01    3.1999997970e+01    3.5656775210e+01    3.0049582534e+01    3.2000001085e+01
  41.3750000    2.8361265559e+01    3.3953086001e+01    3.1999997869e+01    3.5638726856e+01    3.0046915599e+01    3.2000001030e+01
  41.5000000    2.8379394524e+01    3.3955692459e+01    3.1999997768e+01    3.5620597810e+01    3.0044309135e+01    3.2000000972e+01
  41.6250000    2.8397603766e+01    3.3958238064e+01    3.1999997668e+01    3.5602388491e+01    3.0041763521e+01    3.2000000916e+01
  41.7500000    2.8415892847e+01    3.3960722152e+01    3.1999997568e+01    3.5584099336e+01    3.0039279422e+01    3.2000000860e+01
  41.8750000    2.8434261437e+01    3.3963144199e+01    3.1999997464e+01    3.5565730671e+01    3.0036857365e+01    3.2000000805e+01
  42.0000000    2.8452709375e+01    3.3965503638e+01    3.1999997355e+01    3.5547282652e+01    3.0034497916e+01    3.2000000749e+01
  42.1250000    2.8471236350e+01    3.3967800012e+01    3.1999997238e+01    3.5528755594e+01    3.0032201532e+01    3.2000000690e+01
  42.2500000    2.8489842078e+01    3.3970032947e+01    3.1999997117e+01    3.5510149784e+01    3.0029968589e+01    3.2000000627e+01
  42.3750000    2.8508526355e+01    3.3972202180e+01    3.1999996995e+01    3.5491465426e+01    3.0027799349e+01    3.2000000558e+01
  42.5000000    2.8527288912e+01    3.3974306967e+01    3.1999996875e+01    3.5472702791e+01    3.0025694552e+01    3.2000000484e+01
  42.6250000    2.8546129518e+01    3.3976346592e+01    3.1999996758e+01    3.5453862107e+01    3.0023654917e+01    3.2000000410e+01
  42.7500000    2.8565048208e+01    3.3978320480e+01    3.1999996645e+01    3.5434943346e+01    3.0021681018e+01    3.2000000342e+01
  42.8750000    2.8584045115e+01    3.3980227972e+01    3.1999996533e+01    3.5415946372e+01    3.0019773513e+01    3.2000000276e+01
  43.0000000    2.8603120238e+01    3.3982068418e+01    3.1999996419e+01    3.5396871183e+01    3.0017933052e+01    3.2000000209e+01
  43.1250000    2.8622273486e+01    3.3983841226e+01    3.1999996302e+01    3.5377717865e+01    3.0016160229e+01    3.2000000138e+01
  43.2500000    2.8641504867e+01    3.3985545888e+01    3.1999996181e+01    3.5358486413e+01    3.0014455546e+01    3.2000000064e+01
  43.3750000    2.8660814478e+01    3.3987181784e+01    3.1999996057e+01    3.5339176729e+01    3.0012819625e+01    3.1999999990e+01
  43.5000000    2.8680202522e+01    3.3988748027e+01    3.1999995933e+01    3.5319788615e+01    3.0011253359e+01    3.1999999916e+01
  43.6250000    2.8699669094e+01    3.3990243720e+01    3.1999995809e+01    3.5300321974e+01    3.0009757642e+01    3.1999999841e+01
  43.7500000    2.8719214312e+01    3.3991668026e+01    3.1999995683e+01    3.5280776689e+01    3.0008333307e+01    3.1999999765e+01
  43.8750000    2.8738838512e+01    3.3993020172e+01    3.1999995553e+01    3.5261152424e+01    3.0006981127e+01    3.1999999687e+01
  44.0000000    2.8758542205e+01    3.3994299317e+01    3.1999995420e+01    3.5241448672e+01    3.0005701944e+01    3.1999999608e+01
  44.1250000    2.8778325615e+01    3.3995504573e+01    3.1999995284e+01    3.5221665203e+01    3.0004496652e+01    3.1999999525e+01
  44.2500000    2.8798188986e+01    3.3996635062e+01    3.1999995147e+01    3.5201801774e+01    3.0003366134e+01    3.1999999442e+01
  44.3750000    2.8818132707e+01    3.3997689883e+01    3.1999995009e+01    3.5181857995e+01    3.0002311287e+01    3.1999999360e+01
  44.5000000    2.8838157220e+01    3.3998668075e+01    3.1999994868e+01    3.5161833426e+01    3.0001333065e+01    3.1999999274e+01
  44.6250000    2.8858262767e+01    3.3999568675e+01    3.1999994725e+01    3.5141727819e+01    3.0000432430e+01    3.1999999185e+01
  44.7500000    2.8878449719e+01    3.4000390787e+01    3.1999994581e+01    3.5121540805e+01    2.9999610281e+01    3.1999999096e+01
  44.8750000    2.8898718577e+01    3.4001133430e+01    3.1999994438e+01    3.5101271882e+01    2.9998867597e+01    3.1999999009e+01
  45.0000000    2.8919069733e+01    3.4001795480e+01    3.1999994294e+01    3.5080920663e+01    2.9998205507e+01    3.1999998921e+01
  45.1250000    2.8939503489e+01    3.4002375706e+01    3.1999994149e+01    3.5060486847e+01    2.9997625240e+01    3.1999998833e+01
  45.2500000    2.8960020362e+01    3.4002872945e+01    3.1999994002e+01    3.5039969920e+01    2.9997127958e+01    3.1999998744e+01
  45.3750000    2.8980620830e+01    3.4003286081e+01    3.1999993854e+01    3.5019369400e+01    2.9996714774e+01    3.1999998653e+01
  45.5000000    2.9001305130e+01    3.4003613928e+01    3.1999993708e+01    3.4998685047e+01    2.9996386880e+01    3.1999998562e+01
  45.6250000    2.9022073759e+01    3.4003855307e+01    3.1999993563e+01    3.4977916366e+01    2.9996145454e+01    3.1999998470e+01
  45.7500000    2.9042927200e+01    3.4004009061e+01    3.1999993418e+01    3.4957062874e+01    2.9995991652e+01    3.1999998378e+01
  45.8750000    2.9063865642e+01    3.4004073951e+01    3.1999993270e+01    3.4936124382e+01    2.9995926712e+01    3.1999998284e+01
  46.0000000    2.9084889535e+01    3.4004048738e+01    3.1999993121e+01    3.4915100439e+01    2.9995951877e+01    3.1999998189e+01
  46.1250000    2.9105999294e+01    3.4003932201e+01    3.1999992970e+01    3.4893990630e+01    2.9996068367e+01    3.1999998092e+01
  46.2500000    2.9127195045e+01    3.4003723037e+01    3.1999992816e+01    3.4872794833e+01    2.9996277483e+01    3.1999997994e+01
  46.3750000    2.9148477204e+01    3.4003419953e+01    3.1999992661e+01    3.4851512629e+01    2.9996580514e+01    3.1999997894e+01
  46.5000000    2.9169846025e+01    3.4003021668e+01    3.1999992503e+01    3.4830143762e+01    2.9996978741e+01    3.1999997794e+01
  46.6250000    2.9191301596e+01    3.4002526818e+01    3.1999992346e+01    3.4808688146e+01    2.9997473528e+01    3.1999997692e+01
  46.7500000    2.9212844276e+01    3.4001934078e+01    3.1999992187e+01    3.4787145422e+01    2.9998066205e+01    3.1999997587e+01
  46.8750000    2.9234474084e+01    3.4001242089e+01    3.1999992025e+01    3.4765515570e+01    2.9998758128e+01    3.1999997479e+01
  47.0000000    2.9256191114e+01    3.4000449446e+01    3.1999991861e+01    3.4743798491e+01    2.9999550703e+01    3.1999997370e+01
  47.1250000    2.9277995561e+01    3.3999554689e+01    3.1999991695e+01    3.4721993995e+01    3.0000445388e+01    3.1999997262e+01
  47.2500000    2.9299887239e+01    3.3998556365e+01    3.1999991528e+01    3.4700102266e+01    3.0001443637e+01    3.1999997154e+01
  47.3750000    2.9321866277e+01    3.3997453179e+01    3.1999991361e+01    3.4678123174e+01    3.0002546741e+01    3.1999997045e+01
  47.5000000    2.9343932488e+01    3.3996243797e+01    3.1999991194e+01    3.4656056911e+01    3.0003756046e+01    3.1999996935e+01
  47.6250000    2.9366085720e+01    3.3994926891e+01    3.1999991028e+01    3.4633903631e+01    3.0005072877e+01    3.1999996824e+01
  47.7500000    2.9388325896e+01    3.3993501014e+01    3.1999990863e+01    3.4611663405e+01    3.0006498679e+01    3.1999996709e+01
  47.8750000    2.9410652571e+01    3.3991964714e+01    3.1999990699e+01    3.4589336679e+01    3.0008034900e+01    3.1999996594e+01
  48.0000000    2.9433065830e+01    3.3990316536e+01    3.1999990536e+01    3.4566923368e+01    3.0009683000e+01    3.1999996480e+01
  48.1250000    2.9455565221e+01    3.3988555053e+01    3.1999990373e+01    3.4544423926e+01    3.0011444406e+01    3.1999996367e+01
  48.2500000    2.9478150485e+01    3.3986678822e+01    3.1999990209e+01    3.4521838615e+01    3.0013320556e+01    3.1999996254e+01
  48.3750000    2.9500821064e+01    3.3984686371e+01    3.1999990044e+01    3.4499167992e+01    3.0015312922e+01    3.1999996140e+01
  48.5000000    2.9523576435e+01    3.3982576113e+01    3.1999989880e+01    3.4476412577e+01    3.0017423091e+01    3.1999996025e+01
  48.6250000    2.9546416052e+01    3.3980346492e+01    3.1999989716e+01    3.4453572921e+01    3.0019652621e+01    3.1999995910e+01
  48.7500000    2.9569339144e+01    3.3977996252e+01    3.1999989555e+01    3.4430649787e+01    3.0022002771e+01    3.1999995796e+01
  48.8750000    2.9592345174e+01    3.3975523971e+01    3.1999989393e+01    3.4407643711e+01    3.0024474966e+01    3.1999995681e+01
  49.0000000    2.9615433527e+01    3.3972928229e+01    3.1999989233e+01    3.4384555310e+01    3.0027070623e+01    3.1999995565e+01
  49.1250000    2.9638603649e+01    3.3970207637e+01    3.1999989074e+01    3.4361385137e+01    3.0029791130e+01    3.1999995446e+01
  49.2500000    2.9661854460e+01    3.3967360633e+01    3.1999988916e+01    3.4338134277e+01    3.0032638047e+01    3.1999995326e+01
  49.3750000    2.9685185179e+01    3.3964385531e+01    3.1999988759e+01    3.4314803513e+01    3.0035613055e+01    3.1999995206e+01
  49.5000000    2.9708594550e+01    3.3961280979e+01    3.1999988603e+01    3.4291394094e+01    3.0038717506e+01    3.1999995083e+01
  49.6250000    2.9732081924e+01    3.3958045602e+01    3.1999988445e+01    3.4267906669e+01    3.0041952777e+01    3.1999994959e+01
  49.7500000    2.9755646292e+01    3.3954678053e+01    3.1999988284e+01    3.4244342250e+01    3.0045320217e+01    3.1999994832e+01
  49.8750000    2.9779286668e+01    3.3951176807e+01    3.1999988120e+01    3.4220701824e+01    3.0048821350e+01    3.1999994704e+01
  50.0000000    2.9803001553e+01    3.3947540183e+01    3.1999987958e+01    3.4196986892e+01    3.0052457862e+01    3.1999994577e+01
  50.1250000    2.9826789813e+01    3.3943766778e+01    3.1999987797e+01    3.4173198583e+01    3.0056231158e+01    3.1999994453e+01
  50.2500000    2.9850650342e+01    3.3939855284e+01    3.1999987639e+01    3.4149338006e+01    3.0060142541e+01    3.1999994329e+01
  50.3750000    2.9874581971e+01    3.3935804300e+01    3.1999987482e+01    3.4125406330e+01    3.0064193413e+01    3.1999994206e+01
  50.5000000    2.9898582996e+01    3.3931612098e+01    3.1999987324e+01    3.4101405256e+01    3.0068385498e+01    3.1999994080e+01
  50.6250000    2.9922651945e+01    3.3927277208e+01    3.1999987165e+01    3.4077336259e+01    3.0072720266e+01    3.1999993953e+01
  50.7500000    2.9946787648e+01    3.3922798400e+01    3.1999987007e+01    3.4053200505e+01    3.0077198947e+01    3.1999993828e+01
  50.8750000    2.9970988414e+01    3.3918174162e+01    3.1999986853e+01    3.4028999685e+01    3.0081823055e+01    3.1999993703e+01
  51.0000000    2.9995252416e+01    3.3913402806e+01    3.1999986703e+01    3.4004735628e+01    3.0086594276e+01    3.1999993579e+01
  51.1250000    3.0019578065e+01    3.3908483023e+01    3.1999986556e+01    3.3980409921e+01    3.0091513918e+01    3.1999993452e+01
  51.2500000    3.0043963855e+01    3.3903413507e+01    3.1999986410e+01    3.3956024071e+01    3.0096583289e+01    3.1999993324e+01
  51.3750000    3.0068407444e+01    3.3898192516e+01    3.1999986263e+01    3.3931580420e+01    3.0101804131e+01    3.1999993194e+01
  51.5000000    3.0092907270e+01    3.3892818718e+01    3.1999986115e+01    3.3907080533e+01    3.0107177779e+01    3.1999993064e+01
