# Claims ledger, area 'detector': Table I's run counts, the pattern-matching section (strain, validation,
# fitting factors, the O3b search, ringdown, bursts), the Discussion's own numbers (no-inspiral budget, heavy
# seeds, Limitations) and reproducibility/cost.  Extractors: extract_detector.py; Table I map: table1_groups.tsv.
# Columns and rules: claims.py --help.  Rows with tol abs:0.5 and an exponent in num compare log10 (order of magnitude).
id	tex	num	tol	status	extractor	args	anchors	source	checked	note
clmDetFLower	20	20		def	detector_bank_param	{"name": "f_lower"}	a common $20$ Hz cutoff	grteclyn_wrapper/gw_search/analysis/fitting_factor.py BBH_BANK / F_LOWER (the bank fitting_factors.json was made with)		
clmDetFFBankLo	0.49	0.49		auto	detector_ff	{"field": "ff_bank", "stat": "min", "arms": "channels"}	factors of $0.49$--	results/merger/gw_search/fitting_factors.json (gws fitting-factor, 2026-09-18; 5 masses 60-300 Msun per arm)		head-on at 60 Msun
clmDetFFBankHi	0.82	0.82		auto	detector_ff	{"field": "ff_bank", "stat": "max", "arms": "channels"}	--$0.82$: collapsing	results/merger/gw_search/fitting_factors.json (gws fitting-factor, 2026-09-18; 5 masses 60-300 Msun per arm)		fly-by at 200 Msun: 0.824
clmDetFFThroatLo	0.54	0.54		auto	detector_ff	{"field": "ff_bank", "stat": "min", "arms": "throat"}	collapsing throat $0.54$--	results/merger/gw_search/fitting_factors.json (gws fitting-factor, 2026-09-18; 5 masses 60-300 Msun per arm)		
clmDetFFThroatHi	0.79	0.79		auto	detector_ff	{"field": "ff_bank", "stat": "max", "arms": "throat"}	--$0.79$, head-on	results/merger/gw_search/fitting_factors.json (gws fitting-factor, 2026-09-18; 5 masses 60-300 Msun per arm)		
clmDetFFHeadonLo	0.49	0.49		auto	detector_ff	{"field": "ff_bank", "stat": "min", "arms": "head-on"}	head-on $0.49$--	results/merger/gw_search/fitting_factors.json (gws fitting-factor, 2026-09-18; 5 masses 60-300 Msun per arm)		
clmDetFFHeadonHi	0.75	0.75		auto	detector_ff	{"field": "ff_bank", "stat": "max", "arms": "head-on"}	--$0.75$, spiral	results/merger/gw_search/fitting_factors.json (gws fitting-factor, 2026-09-18; 5 masses 60-300 Msun per arm)		0.7453
clmDetFFSpiralLo	0.54	0.54		auto	detector_ff	{"field": "ff_bank", "stat": "min", "arms": "spiral"}	spiral $0.54$--	results/merger/gw_search/fitting_factors.json (gws fitting-factor, 2026-09-18; 5 masses 60-300 Msun per arm)		
clmDetFFSpiralHi	0.80	0.80		auto	detector_ff	{"field": "ff_bank", "stat": "max", "arms": "spiral"}	--$0.80$, fly-by	results/merger/gw_search/fitting_factors.json (gws fitting-factor, 2026-09-18; 5 masses 60-300 Msun per arm)		0.7977
clmDetFFFlybyLo	0.76	0.76		auto	detector_ff	{"field": "ff_bank", "stat": "min", "arms": "fly-by"}	fly-by $0.76$--	results/merger/gw_search/fitting_factors.json (gws fitting-factor, 2026-09-18; 5 masses 60-300 Msun per arm)		
clmDetFFFlybyHi	0.82	0.82		auto	detector_ff	{"field": "ff_bank", "stat": "max", "arms": "fly-by"}	--$0.82$. The vacuum twin	results/merger/gw_search/fitting_factors.json (gws fitting-factor, 2026-09-18; 5 masses 60-300 Msun per arm)		
clmDetFFTwinLo	0.52	0.52		auto	detector_ff	{"field": "ff_bank", "stat": "min", "arms": "control"}	scores $0.52$--	results/merger/gw_search/fitting_factors.json (gws fitting-factor, 2026-09-18; 5 masses 60-300 Msun per arm)		
clmDetFFTwinHi	0.74	0.74		auto	detector_ff	{"field": "ff_bank", "stat": "max", "arms": "control"}	--$0.74$ on the same bank	results/merger/gw_search/fitting_factors.json (gws fitting-factor, 2026-09-18; 5 masses 60-300 Msun per arm)		
clmDetFFMassLo	0.16	0.16		auto	detector_ff	{"field": "mass_recovered", "stat": "min", "arms": "channels"}	agree ($0.16$--	results/merger/gw_search/fitting_factors.json (gws fitting-factor, 2026-09-18; 5 masses 60-300 Msun per arm)		best-match total mass / injected total mass
clmDetFFMassHi	1.84	1.84		auto	detector_ff	{"field": "mass_recovered", "stat": "max", "arms": "channels"}	--$1.84$ of the true	results/merger/gw_search/fitting_factors.json (gws fitting-factor, 2026-09-18; 5 masses 60-300 Msun per arm)		fly-by at 200 Msun matched by 368 Msun
clmDetFFTwinMassLo	0.11	0.11		auto	detector_ff	{"field": "mass_recovered", "stat": "min", "arms": "control"}	the control's $0.11$--	results/merger/gw_search/fitting_factors.json (gws fitting-factor, 2026-09-18; 5 masses 60-300 Msun per arm)		
clmDetFFTwinMassHi	0.53	0.53		auto	detector_ff	{"field": "mass_recovered", "stat": "max", "arms": "control"}	--$0.53$). No claim	results/merger/gw_search/fitting_factors.json (gws fitting-factor, 2026-09-18; 5 masses 60-300 Msun per arm)		
clmDetFFTwinWindowLo	0.93	0.93		auto	detector_ff	{"field": "ff_window", "stat": "min", "arms": "control"}	the control's $0.93$--	results/merger/gw_search/fitting_factors.json (gws fitting-factor, 2026-09-18; 5 masses 60-300 Msun per arm)		0.9348
clmDetFFTwinWindowHi	0.95	0.95		auto	detector_ff	{"field": "ff_window", "stat": "max", "arms": "control"}	--$0.95$, so at this duration	results/merger/gw_search/fitting_factors.json (gws fitting-factor, 2026-09-18; 5 masses 60-300 Msun per arm)		0.9507
clmDetFFWindowLo	0.82	0.82		auto	detector_ff	{"field": "ff_window", "stat": "min", "arms": "channels"}	then return $0.82$-- || fitting factors $0.82$--	results/merger/gw_search/fitting_factors.json (gws fitting-factor, 2026-09-18; 5 masses 60-300 Msun per arm)		head-on at 300 Msun: 0.822
clmDetFFWindowHi	0.98	0.98		auto	detector_ff	{"field": "ff_window", "stat": "max", "arms": "channels"}	--$0.98$ against the control's || --$0.98$), but their frequency	results/merger/gw_search/fitting_factors.json (gws fitting-factor, 2026-09-18; 5 masses 60-300 Msun per arm)		fly-by at 60 Msun: 0.980
clmDetBankMinMatch	0.97	0.97		def	detector_bank_param	{"name": "min_match"}	rungs match at $0.97$	grteclyn_wrapper/gw_search/templates/bank.py MIN_MATCH		
clmDetBankSize	127	127		auto	detector_scan	{"key": "bank_size"}	noise curve---$127$ templates || a $127$-template	results/merger/gw_search/o3b_scan.json (gws scan, GPS 1264317000-1264340000, 2026-09-18)		not re-derivable offline: the rung count depends on the live O3b PSD (strain cache untracked)
clmDetSlides	5000	5000		auto	detector_scan	{"key": "background.n_slides"}	from $5000$ time slides	results/merger/gw_search/o3b_scan.json (gws scan, GPS 1264317000-1264340000, 2026-09-18)		
clmDetInjCount	15	15		auto	detector_injections	{"stat": "found"}	All $15$ injections	results/merger/gw_search/injections.json (gws inject, H1 GPS 1264317634 +128 s)		15 injected (5 arms x 3 rungs), 15 found
clmDetInjSnr	20	20		auto	detector_injections	{"stat": "min", "field": "optimal_snr"}	at optimal SNR $20$	results/merger/gw_search/injections.json (gws inject, H1 GPS 1264317634 +128 s)		every injection at 20
clmDetInjEffLo	93	93		auto	detector_injections	{"stat": "min", "field": "efficiency", "scale": 100}	recovered at $93$--	results/merger/gw_search/injections.json (gws inject, H1 GPS 1264317634 +128 s)		92.7 % (spiral at 218 Msun)
clmDetInjEffHi	139	139		auto	detector_injections	{"stat": "max", "field": "efficiency", "scale": 100}	--$139\%$ of optimal	results/merger/gw_search/injections.json (gws inject, H1 GPS 1264317634 +128 s)		138.8 % (fly-by at 18.4 Msun)
clmDetInjEffMedian	103	103		auto	detector_injections	{"stat": "median", "field": "efficiency", "scale": 100}	(median $103\%$)	results/merger/gw_search/injections.json (gws inject, H1 GPS 1264317634 +128 s)		
clmDetInjDt	3	3		auto	detector_injections	{"stat": "abs_max", "field": "dt_ms"}	within $3$ ms	results/merger/gw_search/injections.json (gws inject, H1 GPS 1264317634 +128 s)		largest |dt| 2.69 ms
clmDetInjChiLo	0.6	0.6		auto	detector_injections	{"stat": "min", "field": "chisq_r"}	$\chi^2_r=0.6$--	results/merger/gw_search/injections.json (gws inject, H1 GPS 1264317634 +128 s)		
clmDetInjChiHi	4.8	4.8		auto	detector_injections	{"stat": "max", "field": "chisq_r"}	--$4.8$ (highest	results/merger/gw_search/injections.json (gws inject, H1 GPS 1264317634 +128 s)		4.82, fly-by at 18.4 Msun
clmDetShortestMs	5	5		auto	detector_template_duration_ms	{"arm": "fly-by", "pick": "min_mass"}	the shortest ($5$ ms	gw_search/templates/nr.py duration_s at the demoted injection's mass (fly-by, 18.42 Msun)		MISMATCH: fly-by@18.4 is 35.0 M x 18.42 Msun = 3.18 ms (14 samples, 3.4 ms at 4096 Hz), not 5 ms; nor is it the bank's shortest template, which is the fly-by's lightest rung, 14.5 Msun, 2.50 ms (see clmDetBankDurLo). Traces to the code docstrings' '5 ms to 125 ms' (pipeline/triggers.py, ranking.py)
clmDetShortestBins	four	4		auto	detector_chisq_bins	{"arm": "fly-by", "pick": "min_mass"}	ms, four $\chi^2$ bins	gw_search/pipeline/triggers.py chisq_bins on that template		clipped at the minimum, 4
clmDetVetoSnrBefore	27.8	27.8		auto	detector_injections	{"stat": "max", "field": "recovered_snr", "arm": "fly-by", "pick": "min_mass"}	(SNR $27.8\to	results/merger/gw_search/injections.json (gws inject, H1 GPS 1264317634 +128 s)		
clmDetVetoSnrAfter	14.2	14.2		auto	detector_injections	{"stat": "max", "field": "recovered_stat", "arm": "fly-by", "pick": "min_mass"}	\to14.2$)	results/merger/gw_search/injections.json (gws inject, H1 GPS 1264317634 +128 s)		re-weighted SNR
clmDetLivetime	2.26	2.26		auto	detector_scan	{"key": "livetime_hours"}	In $2.26$ h of coincident || search of $2.26$ h of	results/merger/gw_search/o3b_scan.json (gws scan, GPS 1264317000-1264340000, 2026-09-18)		8144 s in 2 blocks
clmDetBgCoinc	13\,920	13920		auto	detector_scan	{"key": "background.n_coincidences"}	background---$13\,920$ accidental	results/merger/gw_search/o3b_scan.json (gws scan, GPS 1264317000-1264340000, 2026-09-18)		
clmDetBgLivetime	471	471		auto	detector_scan	{"key": "background.livetime_days"}	over $471$ days of slid || one per $471$ days	results/merger/gw_search/o3b_scan.json (gws scan, GPS 1264317000-1264340000, 2026-09-18)		471.3 d = 5000 slides x 8144 s; floor FAR 0.775/yr
clmDetBgLoudest	60.4	60.4		auto	detector_scan	{"key": "background.loudest_rank"}	re-weighted SNR $60.4$	results/merger/gw_search/o3b_scan.json (gws scan, GPS 1264317000-1264340000, 2026-09-18)		
clmDetGlitchSnr	758	758		auto	detector_scan	{"key": "loudest_single_detector.H1.snr"}	glitch at SNR $758$	results/merger/gw_search/o3b_scan.json (gws scan, GPS 1264317000-1264340000, 2026-09-18)		H1 fly-by@131.3, chi2_r 199
clmDetHorizonSnr	8	8		def	detector_scan_snr_threshold		single-detector SNR $8$	results/merger/gw_search/o3b_scan.json (gws scan, GPS 1264317000-1264340000, 2026-09-18) horizon_note		
clmDetHorizonSpiral	4.8	4.8		auto	detector_scan	{"key": "horizon_mpc_optimal_snr8_single_ifo.spiral", "scale": 0.001}	is $4.8$ Gpc (spiral)	results/merger/gw_search/o3b_scan.json (gws scan, GPS 1264317000-1264340000, 2026-09-18)		Gpc; median over the channel's ladder of sigma/8, optimal orientation, measured PSD
clmDetHorizonFlyby	2.5	2.5		auto	detector_scan	{"key": "horizon_mpc_optimal_snr8_single_ifo.fly-by", "scale": 0.001}	$2.5$ (fly-by)	results/merger/gw_search/o3b_scan.json (gws scan, GPS 1264317000-1264340000, 2026-09-18)		Gpc; median over the channel's ladder of sigma/8, optimal orientation, measured PSD
clmDetHorizonHeadon	1.8	1.8		auto	detector_scan	{"key": "horizon_mpc_optimal_snr8_single_ifo.head-on", "scale": 0.001}	$1.8$ (head-on)	results/merger/gw_search/o3b_scan.json (gws scan, GPS 1264317000-1264340000, 2026-09-18)		Gpc; median over the channel's ladder of sigma/8, optimal orientation, measured PSD
clmDetHorizonTwin	1.3	1.3		auto	detector_scan	{"key": "horizon_mpc_optimal_snr8_single_ifo.vacuum BBH twin", "scale": 0.001}	$1.3$ (vacuum twin)	results/merger/gw_search/o3b_scan.json (gws scan, GPS 1264317000-1264340000, 2026-09-18)		Gpc; median over the channel's ladder of sigma/8, optimal orientation, measured PSD
clmDetHorizonThroat	0.15	0.15		auto	detector_scan	{"key": "horizon_mpc_optimal_snr8_single_ifo.collapsing throat", "scale": 0.001}	$0.15$ (collapsing throat)	results/merger/gw_search/o3b_scan.json (gws scan, GPS 1264317000-1264340000, 2026-09-18)		Gpc; median over the channel's ladder of sigma/8, optimal orientation, measured PSD
clmDetSkyAverage	2.26	2.26		auto	detector_scan_sky_factor		dividing by $2.26$	results/merger/gw_search/o3b_scan.json (gws scan, GPS 1264317000-1264340000, 2026-09-18)		optimal/sky-averaged horizon, the same for every channel = gw_search SKY_AVERAGE; the standard factor (Finn & Chernoff 1993)
clmDetKerrFM	0.0885	0.0885		auto	detector_qnm_fM		Kerr mode at $fM=0.0885$	plot_psi4_ligo.f_qnm_M: Berti-Cardoso-Will (2,2,0) fit at a_f = 0.6864, M_f = 0.9516 M (lit)		599 Hz at 30 Msun
clmDetKerrRise	1.38	1.38		auto	detector_headon_mms_ratio		by $\times1.38$ over	04_binary_headon: merge_headon_flip_d8_v1_t100/horizon_offline_scan.dat (formation) and merge_headon_flip_d8_v1_lvl3down_t100_r03500/horizon_scan.dat (plot_headon_collapse loaders)		M_MS 2.991 at formation (t=22) / 2.171 at t=99 = 1.378: a Kerr frequency ~1/M rises by that factor
clmDetHeadonFreqRatio	0.70	0.70		auto	detector_freq	{"arm": "head-on", "what": "lo_over_first"}	measurement is $\times0.70$	plot_psi4_ligo.prepare + envelope_and_frequency (the figure's own code) on the gallery ARMS streams; Hz at the figure's 30 Msun calibration		342.1/485.9 = 0.704
clmDetFlybyFreqHi	227	227		auto	detector_freq	{"arm": "fly-by", "what": "first"}	further, $227\to	plot_psi4_ligo.prepare + envelope_and_frequency (the figure's own code) on the gallery ARMS streams; Hz at the figure's 30 Msun calibration		
clmDetFlybyFreqLo	115	115		auto	detector_freq	{"arm": "fly-by", "what": "last"}	\to115$ Hz	plot_psi4_ligo.prepare + envelope_and_frequency (the figure's own code) on the gallery ARMS streams; Hz at the figure's 30 Msun calibration		
clmDetThroatFreq	335	335		auto	detector_freq	{"arm": "throat", "what": "hz_peak"}	a single $335$ Hz	plot_psi4_ligo.prepare + envelope_and_frequency (the figure's own code) on the gallery ARMS streams; Hz at the figure's 30 Msun calibration		MISMATCH: 331.8 Hz at the envelope peak (the text's definition when the number was introduced, cff5cace: '335 Hz at its peak'); the gated track's median is 333.6 Hz, and it runs 342 -> 324 Hz over the body
clmDetThroatFM	0.050	0.050		auto	detector_freq	{"arm": "throat", "what": "fM_peak"}	Hz ($fM=0.050$)	plot_psi4_ligo.prepare + envelope_and_frequency (the figure's own code) on the gallery ARMS streams; Hz at the figure's 30 Msun calibration		MISMATCH: fM = 0.0490 at the envelope peak (0.0493 at the track median)
clmDetThroatOverKerr	0.56	0.56		auto	detector_freq	{"arm": "throat", "what": "peak_over_qnm"}	$0.56$ of the equal-mass	plot_psi4_ligo.prepare + envelope_and_frequency (the figure's own code) on the gallery ARMS streams; Hz at the figure's 30 Msun calibration		MISMATCH: 331.8/598.9 = 0.554 (0.557 with the track median)
clmDetSpiralFreqLo	151	151		auto	detector_freq	{"arm": "spiral", "what": "first"}	climbs $151\to	plot_psi4_ligo.prepare + envelope_and_frequency (the figure's own code) on the gallery ARMS streams; Hz at the figure's 30 Msun calibration		
clmDetSpiralFreqHi	679	679		auto	detector_freq	{"arm": "spiral", "what": "last"}	\to679$ Hz	plot_psi4_ligo.prepare + envelope_and_frequency (the figure's own code) on the gallery ARMS streams; Hz at the figure's 30 Msun calibration		
clmDetBankDurLo	5	5		auto	detector_bank_duration_ms	{"stat": "min"}	regime---$5$--	gw_search/templates: record length T/M of each arm times the ladder's end masses (bank.py mass_range: the resolved Psi4 peak at 400 Hz / 40 Hz), which need no noise curve		MISMATCH: the shortest template is the fly-by's lightest rung, 35.0 M x 14.5 Msun = 2.50 ms (the fly-by's resolved peak is its first FFT bin, so its lightest rung holds one cycle at 400 Hz)
clmDetBankDurHi	125	125		auto	detector_bank_duration_ms	{"stat": "max"}	--$125$ ms across the bank	gw_search/templates: record length T/M of each arm times the ladder's end masses (bank.py mass_range: the resolved Psi4 peak at 400 Hz / 40 Hz), which need no noise curve		vacuum twin at 337 Msun: 124.6 ms
clmDetESpiralSpread	21	21		auto	detector_gw_energy	{"arm": "spiral", "what": "spread_pct"}	($21\%$)	plot_psi4_ligo.prepare: band energy of the dominant multipole at the innermost sphere, spread = (max-min)/E over spheres on a common retarded window		21.4 %
clmDetEHeadon	3.3\times10^{-3}	3.3e-3		auto	detector_gw_energy	{"arm": "head-on"}	head-on $3.3\times10^{-3}\,M$	plot_psi4_ligo.prepare: band energy of the dominant multipole at the innermost sphere, spread = (max-min)/E over spheres on a common retarded window		0.00334
clmDetEHeadonSpread	13	13		auto	detector_gw_energy	{"arm": "head-on", "what": "spread_pct"}	($13\%$), collapsing	plot_psi4_ligo.prepare: band energy of the dominant multipole at the innermost sphere, spread = (max-min)/E over spheres on a common retarded window		12.8 %
clmDetEThroatSpread	18	18		auto	detector_gw_energy	{"arm": "throat", "what": "spread_pct"}	($18\%$)	plot_psi4_ligo.prepare: band energy of the dominant multipole at the innermost sphere, spread = (max-min)/E over spheres on a common retarded window		18.0 %
clmDetETwinSpread	5	5		auto	detector_gw_energy	{"arm": "twin", "what": "spread_pct"}	($5\%$)	plot_psi4_ligo.prepare: band energy of the dominant multipole at the innermost sphere, spread = (max-min)/E over spheres on a common retarded window		5.3 %
clmDetTauAdopted	4.4	4.4		auto	detector_mouth_tau	{"arm": "flyby"}	we use $\tau\simeq4.4$	plot_mouth_growth._scan/_tau on horizon_scan.dat: exponential fit of R/R0-1 over t = 8-25 (merger: v2_spiral_d12_p012_L128_lvl3_t050_mouths; fly-by: merge_orbit_flip_d12_p045_L128_lvl5_t100)		the fly-by clock, rounded; the budget below is computed with the unrounded 4.392
clmDetInspTimeIsco	202	202		auto	detector_insp_time	{"d_over_M": 6}	$202$ units from the ISCO	arithmetic: t_insp = (5/256)(d/M)^4 M/eta, M = 2 (total), eta = 1/4; T_orb = 2 pi sqrt(d^3/M), d = (d/M) M		exactly 202.5: on the rounding boundary (the check passes at tolerance 0.5)
clmDetInspTimeWide	640	640		auto	detector_insp_time	{"d_over_M": 8}	and $640$ from	arithmetic: t_insp = (5/256)(d/M)^4 M/eta, M = 2 (total), eta = 1/4; T_orb = 2 pi sqrt(d^3/M), d = (d/M) M		
clmDetIscoDOverM	6	6		lit			the ISCO, $d/M=6$	Schwarzschild ISCO r = 6M (Bardeen, Press & Teukolsky 1972)		d = 12 at M = 2 is the campaign's separation
clmDetWideDOverM	8	8		manual			from $d/M=8$	choice in the text: a two-orbit inspiral		input
clmDetInspOrbitsIsco	1.1	1.1		auto	detector_insp_orbits	{"d_over_M": 6}	---$1.1$ and	arithmetic: t_insp = (5/256)(d/M)^4 M/eta, M = 2 (total), eta = 1/4; T_orb = 2 pi sqrt(d^3/M), d = (d/M) M		202.5/184.7 = 1.096
clmDetInspOrbitsWide	2.25	2.25		auto	detector_insp_orbits	{"d_over_M": 8}	and $2.25$ orbits	arithmetic: t_insp = (5/256)(d/M)^4 M/eta, M = 2 (total), eta = 1/4; T_orb = 2 pi sqrt(d^3/M), d = (d/M) M		640/284.3
clmDetEfoldsIsco	46	46		auto	detector_insp_efolds	{"d_over_M": 6}	$t_{\rm insp}/\tau=46$ e-folds || below $e^{-46}	arithmetic: t_insp = (5/256)(d/M)^4 M/eta, M = 2 (total), eta = 1/4; T_orb = 2 pi sqrt(d^3/M), d = (d/M) M; e-folds = t_insp/tau with the fly-by's fitted tau (4.392)		46.1
clmDetEfoldsWide	146	146		auto	detector_insp_efolds	{"d_over_M": 8}	and $146$ for a two-orbit	arithmetic: t_insp = (5/256)(d/M)^4 M/eta, M = 2 (total), eta = 1/4; T_orb = 2 pi sqrt(d^3/M), d = (d/M) M; e-folds = t_insp/tau with the fly-by's fitted tau (4.392)		145.7 with tau = 4.392 (with the rounded tau = 4.4 it would be 145.5 -> 145)
clmDetSeedIsco	10^{-20}	-20	abs:0.5	auto	detector_insp_efolds	{"d_over_M": 6, "log10_seed": true}	\simeq10^{-20}$, respectively || perturbation below $10^{-20}$	arithmetic: t_insp = (5/256)(d/M)^4 M/eta, M = 2 (total), eta = 1/4; T_orb = 2 pi sqrt(d^3/M), d = (d/M) M; e-folds = t_insp/tau with the fly-by's fitted tau (4.392)		log10 compared (order of magnitude): log10 e^{-46.1} = -20.02
clmDetSeedWide	10^{-63}	-63	abs:0.5	auto	detector_insp_efolds	{"d_over_M": 8, "log10_seed": true}	respectively $10^{-63}$	arithmetic: t_insp = (5/256)(d/M)^4 M/eta, M = 2 (total), eta = 1/4; T_orb = 2 pi sqrt(d^3/M), d = (d/M) M; e-folds = t_insp/tau with the fly-by's fitted tau (4.392)		log10 compared: -63.3
clmDetSeedIscoIsolated	10^{-15}	-15	abs:0.5	auto	detector_insp_efolds	{"d_over_M": 6, "tau": 5.9, "log10_seed": true}	isolated clock, $10^{-15}$ at the ISCO	arithmetic: t_insp = (5/256)(d/M)^4 M/eta, M = 2 (total), eta = 1/4; T_orb = 2 pi sqrt(d^3/M), d = (d/M) M; tau = 5.9, the isolated level-3 clock (single-throat area)		log10 compared: 202.5/5.9 = 34.3 e-folds -> -14.9 (with tau = 5.26, level 4, it would be -16.7)
clmDetSeedExampleA	10^{-6}	1e-6		manual			seeds of $10^{-6}$	illustrative seed amplitudes chosen in the text		input to the next three rows
clmDetSeedExampleB	10^{-10}	1e-10		manual			, $10^{-10}$ and	illustrative seed amplitudes chosen in the text		input to the next three rows
clmDetSeedExampleC	10^{-15}	1e-15		manual			and $10^{-15}$ buy	illustrative seed amplitudes chosen in the text		input to the next three rows
clmDetLifeOrbitsA	0.33	0.33		auto	detector_lifetime_orbits	{"log10_eps": -6}	buy $0.33$,	arithmetic: tau ln(1/eps) / T_orb(ISCO), tau = 4.392 (fly-by fit), T_orb = 184.7		0.329
clmDetLifeOrbitsB	0.55	0.55		auto	detector_lifetime_orbits	{"log10_eps": -10}	$0.55$ and	arithmetic: tau ln(1/eps) / T_orb(ISCO), tau = 4.392 (fly-by fit), T_orb = 184.7		0.548
clmDetLifeOrbitsC	0.82	0.82		auto	detector_lifetime_orbits	{"log10_eps": -15}	and $0.82$ of one orbit	arithmetic: tau ln(1/eps) / T_orb(ISCO), tau = 4.392 (fly-by fit), T_orb = 184.7		0.821
clmDetSeedRatio	2\times10^{3}	2e3		manual			\tau\ln(2\times10^{3})	none found: introduced in 8161c5a4 (2026-09-19) as 'superposition defect to truncation floor' with no floor stated		UNTRACED. The pack gives the defect seed 7.1e-4 (clmDetEffSeed) and Sec. single:lifetime the level-3 truncation seed >~2e-6: ratio <~350, tau ln 350 = 26 units, a seventh of an orbit, not 33 / a fifth
clmDetSeedBudget	33	33		auto	detector_seed_budget	{"ratio": 2000}	\simeq33$ units	arithmetic: tau ln(2000), tau = 4.392		33.4 -- consistent with the printed ratio, which itself is untraced
clmDetEfoldsPosLo	11	11		auto	detector_insp_efolds	{"d_over_M": 6, "factor": 4}	requirement to $11$--	arithmetic: t_insp = (5/256)(d/M)^4 M/eta, M = 2 (total), eta = 1/4; T_orb = 2 pi sqrt(d^3/M), d = (d/M) M; e-folds = t_insp/tau with the fly-by's fitted tau (4.392)		MISMATCH (rounding): a reaction 4x stronger leaves 46.1/4 = 11.53 e-folds, which rounds to 12 (202.5/(4 x 4.4) = 11.51 likewise); '11' holds only for the truncated 202/4.4/4 = 11.48
clmDetEfoldsPosHi	23	23		auto	detector_insp_efolds	{"d_over_M": 6, "factor": 2}	--$23$ e-folds	arithmetic: t_insp = (5/256)(d/M)^4 M/eta, M = 2 (total), eta = 1/4; T_orb = 2 pi sqrt(d^3/M), d = (d/M) M; e-folds = t_insp/tau with the fly-by's fitted tau (4.392)		23.05
clmDetSeedPosLo	10^{-5}	-5	abs:0.5	auto	detector_insp_efolds	{"d_over_M": 6, "factor": 4, "log10_seed": true}	($\varepsilon\lesssim10^{-5}$	arithmetic: t_insp = (5/256)(d/M)^4 M/eta, M = 2 (total), eta = 1/4; T_orb = 2 pi sqrt(d^3/M), d = (d/M) M; e-folds = t_insp/tau with the fly-by's fitted tau (4.392)		log10 compared: e^{-11.53} -> -5.0
clmDetSeedPosHi	10^{-10}	-10	abs:0.5	auto	detector_insp_efolds	{"d_over_M": 6, "factor": 2, "log10_seed": true}	--$10^{-10}$). Its energy	arithmetic: t_insp = (5/256)(d/M)^4 M/eta, M = 2 (total), eta = 1/4; T_orb = 2 pi sqrt(d^3/M), d = (d/M) M; e-folds = t_insp/tau with the fly-by's fitted tau (4.392)		log10 compared: e^{-23.05} -> -10.0
clmDetEffSeed	7\times10^{-4}	7e-4		auto	detector_mouth_seed	{"arm": "flyby"}	effective seed of $7\times10^{-4}$	plot_mouth_growth._scan/_tau on horizon_scan.dat: exponential fit of R/R0-1 over t = 8-25 (merger: v2_spiral_d12_p012_L128_lvl3_t050_mouths; fly-by: merge_orbit_flip_d12_p045_L128_lvl5_t100)		the fit's t = 0 amplitude: 7.06e-4
clmDetSeedMassLo	10^{4}	4		def	detector_log10_input	{"name": "seed_min"}	population of $10^{4}$ || From $10^{4}$ || $ at $10^{4}$ || across $10^{4}$	grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py SEED_RANGE		log10 compared (exact); the lightest seed of the channel (the heavy-seed floor, Inayoshi+2020)
clmDetSeedMassHi	10^{6}	6		def	detector_log10_input	{"name": "seed_max"}	$--$10^{6}\,M_\odot$ converts at birth || $--$10^{6}\,M_\odot$. And || --$10^{6}\,M_\odot$ at $z_e	grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py SEED_RANGE		log10 compared (exact)
clmDetSeedMassMid	10^{5}	1e5		manual			--$10^{5}\,M_\odot$ at $z || at $M=10^{5}\,M_\odot$	input of the text's growth and Omega_GW examples (the middle mass decade of grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py)		
clmDetZConv	20	20		def	detector_seed_input	{"name": "z_emit"}	($z\simeq20$, seconds to minutes || for conversions at $z_e=20$; || at $z\simeq20$, Eddington || at $z_e\simeq20$. Taking || and $z_e\simeq20$ is about || back-reacts at $z\simeq20$ || for conversions at $z\approx20$	grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py Z_EMIT		assumed conversion epoch (Limitations: 'The conversion epoch z_e is assumed')
clmDetSalpeter	45	45		def	detector_seed_input	{"name": "salpeter_myr"}	(Salpeter e-fold $45$ Myr) || (Salpeter e-fold ${\simeq}45$ Myr)	grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py SALPETER_MYR		Salpeter e-fold eps sigma_T c/(4 pi G m_p) at radiative efficiency 0.1 (0.1 x 450 Myr); with the 1/(1-eps) factor it is 50 Myr
clmDetJQuasarZ	7.5	7.5		def	detector_seed_input	{"name": "J1342_z"}	the $z=7.5$ quasar	grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py J1342 = z 7.54 (Banados et al. 2018)		lit value z = 7.54
clmDetLightSeedMass	10^{2}	1e2		manual			a $10^{2}\,M_\odot$ light seed	grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py panel_seed_race: eddington(..., 1.0e2)		figure input (a literal, not a module constant)
clmDetLightSeedZ	25	25		manual			started at $z=25$	grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py panel_seed_race: t_of_z(25.0)		figure input
